I ordered from the webshop. Got a phonecall the next day. Was asked i it was urgent. It was. The computer was down and help on the way. Offered to do manual work to fulfill my order. Called later that the computer was running again. Delivered my order at the postoffice same day - got my stuff the nexy day. Nice,3,M,4,denmark,urgent help fulfill nice,6,sho stuff phone post running sexy order web voice nice
Af: NAME,3,M,1,denmark,nothing,0,af name
OK sted at handle.,3,M,5,denmark,nothing,0,handle ok ste
I've now ordered with av-cables on at least 4 separate occasions. Delivery is always really fast (last order was delivered the following morning).,2,M,5,denmark,nothing,0,least following really ordered order occasion morning 4 last delivered
"Moto 330MC navigation ordered and recieved within one week. Great product, and the only reason for not giving 5 stars, are, that all manual is in French, portugise and spanish.",3,M,4,denmark,great,3,rec rise port product reason one week star navigation spanish
"took 3 days, and it fits perfectly, could't be happier, and the Army style is really popular now...Yours NAME",3,M,5,denmark,perfectly popular,6,perfectly happier style really popular 3 name could day army
"This company has the best service i've ever met. When i faced a problem with my student hat, Wiberg managed to find a solution in less than  a few hours time.",1,F,5,denmark,best problem solution,2,managed le time student solution service problem met berg find
"I love Skrill, it is so easy to withdraw and deposit money from bookmakers :-).",1,M,5,denmark,love easy,4,book deposit drill easy love maker money sk withdraw
network is comparatively better than other one but need to cheaper call rate.,3,M,5,denmark,better,2,better call cheaper comparatively need network one rate
"As long as you get your order, then fine. But what really differentiates good companies from bad companies is their handling of problems, and in this regard, Pixmania fails miserably. In fact, I have never experienced such extremely bad ""customer service"" before. To call their ""customer service"" any kind of service for customers is completely off target.",3,M,1,denmark,fine good bad problems fails bad kind,-3,pi really mi never opera order kind problem six romania
"I bought at postmedental.com, which was nice that it was in english.",2,F,5,denmark,nice,3,armed bought com english mental nice post
"I ordered my new mp3-player for over 2 weeks ago i never got it???? I got mails about if i was happy about my new player, but it`s difficult to answer it never came!!! I`m so disappointed and don`t no what to do now...",3,M,1,denmark,happy difficult disappointed no,-1,mail happy player ordered new never mp 2 difficult came
"It just works, no problems, ordered and the goods arrived as promised :-)",3,M,5,denmark,no problems promised,-2,arrived good ordered problem promised work
"I ordered a full computer in parts  (around 1100 euro's) i however had to wait for some of the parts to get home i received my case which unfortunately was broken due to rough delivery or wrongfully assembly at the factory they how ever responded fast and accurately, and even after some unfortunate events with the danish postal service they sent me the new case and i'll be sending the broken one Monday due to overtime at work, they have just recently sent the last of my order and even though i must have sent 12 letters they we're responded to within 24 hours and answered. very help full staff always ready to help and ready to answer every question will definitely buy here again they go that extra mile for the customer. GREAT WORK MINDFACTORY  :-D",2,M,5,denmark,broken wrong broken help help great,3,new must part overtime ordered order one question mile letter
"Im a new client in m1. For now i am quite satisfied with the service provided, but there is one issue that bothers me. Its that all the information i receive is in danish even though when i was signing up the sales guy told me that i would receive a copy in english. It takes me time to translate it so my suggestion is that you send a copy of the message in english. Also a good idea would be if the website also had an english version. I am sure that i am not the only international client in your company so it would help not only me but many other clients",1,M,4,denmark,satisfied bother good help,5,suggestion sure quite receive sale satisfied send service signing one
Picked it up in their shop in Roskilde.,3,M,5,denmark,nothing,0,picked ro shop ski wilde
"I have been using LouisNilsen since I started to look for glasses in Denmark. They have the cheapest but great options in town which is very affordable for a student like me. Recently I started to purchase contact lenses as well, not only did i receive careful examinations beforehand but also did I receive free samples in between of those shipping days.",2,F,5,denmark,great like careful free,8,sample shipping oil option purchase receive recently louis student town
